股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,9.0367,1445000.0,0.0,➖ 持平
8299,群聯,5.1734,854000.0,0.0,➖ 持平
6669,緯穎,5.1542,422000.0,0.0,➖ 持平
5536,聖暉*,5.1463,2470000.0,0.0,➖ 持平
7769,鴻勁,3.7318,263000.0,0.0,➖ 持平
6139,亞翔,3.6559,2157000.0,0.0,➖ 持平
3264,欣銓,3.5503,7129000.0,0.0,➖ 持平
2345,智邦,3.452,729000.0,0.0,➖ 持平
2383,台光電,3.2902,459000.0,0.0,➖ 持平
2360,致茂,2.9489,860000.0,0.0,➖ 持平
2308,台達電,2.8556,694000.0,0.0,➖ 持平
3017,奇鋐,2.8303,540000.0,0.0,➖ 持平
2454,聯發科,2.7199,449000.0,0.0,➖ 持平
6257,矽格,2.6889,6458000.0,0.0,➖ 持平
3036,文曄,2.6043,4557000.0,0.0,➖ 持平
2449,京元電子,2.5984,2538000.0,0.0,➖ 持平
6223,旺矽,2.5511,280000.0,0.0,➖ 持平
3491,昇達科,2.5008,547000.0,0.0,➖ 持平
2441,超豐,2.4151,8347000.0,0.0,➖ 持平
6274,台燿,2.0361,1172000.0,0.0,➖ 持平
5439,高技,1.9936,1963000.0,0.0,➖ 持平
3665,貿聯-KY,1.953,438136.0,0.0,➖ 持平
3324,雙鴻,1.9198,552000.0,0.0,➖ 持平
8210,勤誠,1.8212,572000.0,370000.0,🔺 增加
2428,興勤,1.7643,3114000.0,0.0,➖ 持平
4958,臻鼎-KY,1.5642,2691000.0,0.0,➖ 持平
2421,建準,1.536,3255000.0,0.0,➖ 持平
6805,富世達,1.4884,295000.0,0.0,➖ 持平
2316,楠梓電,1.3161,4207000.0,0.0,➖ 持平
3008,大立光,1.2713,170000.0,0.0,➖ 持平
2404,漢唐,1.1243,373000.0,0.0,➖ 持平
8996,高力,1.1184,378000.0,0.0,➖ 持平
1785,光洋科,0.9065,4619000.0,0.0,➖ 持平
2606,裕民,0.8586,4200000.0,0.0,➖ 持平
8358,金居,0.6886,781000.0,0.0,➖ 持平
5289,宜鼎,0.6875,290000.0,0.0,➖ 持平
2059,川湖,0.5442,55000.0,0.0,➖ 持平
2472,立隆電,0.5396,1523000.0,-182000.0,🔻 減少
3231,緯創,0.5389,1255000.0,0.0,➖ 持平
2368,金像電,0.4223,156000.0,0.0,➖ 持平
3711,日月光投控,0.4086,353000.0,0.0,➖ 持平
2327,國巨*,0.3444,412000.0,0.0,➖ 持平
5425,台半,0.3398,1770000.0,0.0,➖ 持平
2451,創見,0.3289,460000.0,-100000.0,🔻 減少
2481,強茂,0.2826,1028000.0,0.0,➖ 持平
9938,百和,0.249,1461000.0,0.0,➖ 持平
6446,藥華藥,0.2381,100583.0,0.0,➖ 持平
3376,新日興,0.2263,360000.0,0.0,➖ 持平
5274,信驊,0.1905,6000.0,0.0,➖ 持平
6177,達麗,0.1897,1200350.0,0.0,➖ 持平
8464,億豐,0.1881,144000.0,0.0,➖ 持平
2885,元大金,0.1633,1117420.0,0.0,➖ 持平
3529,力旺,0.149,23000.0,0.0,➖ 持平
8046,南電,0.1412,104000.0,0.0,➖ 持平
1319,東陽,0.121,360000.0,0.0,➖ 持平
4441,振大環球,0.0488,60000.0,0.0,➖ 持平
6768,志強-KY,0.0134,41000.0,0.0,➖ 持平
2548,華固,0.0104,29600.0,0.0,➖ 持平
3443,創意,0.008,1000.0,0.0,➖ 持平
1519,華城,0.0018,600.0,0.0,➖ 持平
7722,LINEPAY,0.0014,1000.0,0.0,➖ 持平
3706,神達,0.0003,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,0.0,➖ 持平
6472,保瑞,,0.0,-100000.0,👋 賣出
6488,環球晶,,0.0,0.0,➖ 持平
