股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1216,統一企業,2454000.0,1.98,4026000.0,-1572000.0,減碼
1477,聚陽實業,433000.0,1.07,433000.0,0.0,持平
1519,華城電機,37000.0,0.34,68000.0,-31000.0,減碼
1605,華新麗華,2118000.0,0.75,2118000.0,0.0,持平
2059,川湖科技,19000.0,0.72,19000.0,0.0,持平
2308,台達電子工業,160000.0,3.13,160000.0,0.0,持平
2313,已清倉,0.0,,0.0,0.0,持平
2317,鴻海精密工業,561000.0,1.27,561000.0,0.0,持平
2327,已清倉,0.0,,33000.0,-33000.0,全部賣出
2330,台灣積體電路製造,1144000.0,25.76,1144000.0,0.0,持平
2344,華邦電子,1579000.0,1.66,639000.0,940000.0,加碼
2345,智邦科技,79000.0,1.63,79000.0,0.0,持平
2357,已清倉,0.0,,0.0,0.0,持平
2360,致茂電子,100000.0,2.01,100000.0,0.0,持平
2368,金像電子（股）公司,90000.0,1.1,90000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,299000.0,1.08,299000.0,0.0,持平
2383,台光電子材料,37000.0,1.42,37000.0,0.0,持平
2395,研華,868000.0,3.38,1428000.0,-560000.0,減碼
2408,南亞科技,399000.0,0.97,399000.0,0.0,持平
2412,中華電信,2709000.0,4.13,2709000.0,0.0,持平
2449,京元電子,27000.0,0.08,27000.0,0.0,持平
2454,聯發科技,78000.0,1.38,78000.0,0.0,持平
2881,富邦金融控股,1258000.0,1.24,2051100.0,-793100.0,減碼
2884,已清倉,0.0,,0.0,0.0,持平
2891,中國信託金融控股,1631000.0,0.99,1631000.0,0.0,持平
3017,奇鋐科技,43000.0,1.1,43000.0,0.0,持平
3036,已清倉,0.0,,35000.0,-35000.0,全部賣出
3037,欣興電子,53000.0,0.38,53000.0,0.0,持平
3105,穩懋半導體,559000.0,2.92,280000.0,279000.0,加碼
3189,景碩科技,349000.0,1.5,0.0,349000.0,新買入
3231,已清倉,0.0,,0.0,0.0,持平
3264,欣銓科技,609000.0,1.3,609000.0,0.0,持平
3293,鈊象電子,229000.0,1.98,378000.0,-149000.0,減碼
3529,力旺電子,13000.0,0.43,13000.0,0.0,持平
3533,嘉澤端子工業,66000.0,1.69,66000.0,0.0,持平
3653,健策精密工業,35000.0,1.63,21000.0,14000.0,加碼
3661,世芯電子,33000.0,1.12,33000.0,0.0,持平
3665,貿聯控股（BizLink Holding In,114000.0,2.82,69000.0,45000.0,加碼
3706,已清倉,0.0,,0.0,0.0,持平
3711,日月光投資控股,248000.0,1.1,248000.0,0.0,持平
4749,新應材,117000.0,1.18,198000.0,-81000.0,減碼
4904,遠傳電信,1496000.0,1.59,2443000.0,-947000.0,減碼
4958,臻鼎科技控股,202000.0,0.6,0.0,202000.0,新買入
5274,已清倉,0.0,,1000.0,-1000.0,全部賣出
6223,旺矽科技,49000.0,2.55,32000.0,17000.0,加碼
6239,力成科技,468000.0,1.13,468000.0,0.0,持平
6274,已清倉,0.0,,13000.0,-13000.0,全部賣出
6409,已清倉,0.0,,0.0,0.0,持平
6415,矽力杰,241000.0,0.76,241000.0,0.0,持平
6442,光紅建聖,57000.0,1.49,57000.0,0.0,持平
6488,環球晶圓,267000.0,1.47,267000.0,0.0,持平
6515,穎崴科技,1000.0,0.09,1000.0,0.0,持平
6669,緯穎科技服務,24000.0,0.98,24000.0,0.0,持平
6781,AES Holding Co Ltd,101000.0,1.11,101000.0,0.0,持平
6789,采鈺科技,422000.0,1.6,422000.0,0.0,持平
6805,富世達,118000.0,2.48,55000.0,63000.0,加碼
7769,鴻勁精密,20000.0,0.95,20000.0,0.0,持平
8046,南亞電路板,279000.0,2.1,0.0,279000.0,新買入
8210,勤誠興業,92000.0,0.92,92000.0,0.0,持平
8299,群聯電子,92000.0,1.72,0.0,92000.0,新買入
8996,高力熱處理工業,37000.0,0.43,0.0,37000.0,新買入
