股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1477,聚陽實業,201000.0,0.25,201000.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1590,已清倉,0.0,,0.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,82000.0,2.35,82000.0,0.0,持平
2308,台達電子工業,459000.0,5.42,459000.0,0.0,持平
2317,鴻海精密工業,1506000.0,2.12,1506000.0,0.0,持平
2327,已清倉,0.0,,0.0,0.0,持平
2330,台灣積體電路製造,645000.0,8.19,645000.0,0.0,持平
2344,華邦電子,3621000.0,2.55,3621000.0,0.0,持平
2345,智邦科技,227000.0,3.16,227000.0,0.0,持平
2360,致茂電子,248000.0,3.17,248000.0,0.0,持平
2368,金像電子（股）公司,393000.0,2.94,393000.0,0.0,持平
2376,技嘉科技,577000.0,1.05,577000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,899000.0,1.6,899000.0,0.0,持平
2383,台光電子材料,134000.0,3.78,134000.0,0.0,持平
2408,南亞科技,1646000.0,2.88,1646000.0,0.0,持平
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,188000.0,4.09,188000.0,0.0,持平
2548,華固建設,512000.0,0.36,512000.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,已清倉,0.0,,0.0,0.0,持平
2884,玉山金融控股,3867622.0,0.68,3867622.0,0.0,持平
2891,中國信託金融控股,2849000.0,0.92,2849000.0,0.0,持平
3017,奇鋐科技,184000.0,2.64,184000.0,0.0,持平
3036,文曄科技,1067000.0,1.74,1067000.0,0.0,持平
3037,欣興電子,562000.0,3.07,562000.0,0.0,持平
3044,健鼎科技,276000.0,0.76,276000.0,0.0,持平
3081,聯亞光電工業,127000.0,1.94,127000.0,0.0,持平
3189,景碩科技,305000.0,1.05,305000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1228000.0,1.0,1228000.0,0.0,持平
3264,欣銓科技,172000.0,0.21,172000.0,0.0,持平
3293,鈊象電子,220000.0,0.93,220000.0,0.0,持平
3443,創意電子,70000.0,2.03,70000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3533,嘉澤端子工業,13000.0,0.19,13000.0,0.0,持平
3653,健策精密工業,38000.0,0.78,38000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,53336.0,0.67,53336.0,0.0,持平
3711,日月光投資控股,584000.0,1.85,584000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4915,致伸科技,298000.0,0.12,298000.0,0.0,持平
5234,已清倉,0.0,,0.0,0.0,持平
5274,信驊科技,25000.0,2.5,25000.0,0.0,持平
5434,已清倉,0.0,,0.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,179450.0,0.57,179450.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6223,旺矽科技,71000.0,2.41,71000.0,0.0,持平
6274,台燿科技,222000.0,1.82,222000.0,0.0,持平
6442,光紅建聖,71000.0,0.75,71000.0,0.0,持平
6510,已清倉,0.0,,0.0,0.0,持平
6515,穎崴科技,37000.0,1.81,37000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,南俊國際,153000.0,0.59,153000.0,0.0,持平
6669,緯穎科技服務,68000.0,2.12,68000.0,0.0,持平
6805,富世達,161000.0,1.63,161000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,224000.0,0.99,224000.0,0.0,持平
7769,鴻勁精密,74000.0,3.22,74000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,236000.0,1.79,236000.0,0.0,持平
8299,群聯電子,150000.0,2.05,150000.0,0.0,持平
8996,高力熱處理工業,221000.0,1.46,221000.0,0.0,持平
