股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1477,聚陽實業,357000.0,0.99,357000.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,華城電機,122000.0,1.04,122000.0,0.0,持平
1590,亞德客國際集團,88000.0,0.96,88000.0,0.0,持平
2027,大成不銹鋼工業,1772000.0,0.58,1772000.0,0.0,持平
2059,川湖科技,79000.0,2.05,79000.0,0.0,持平
2308,台達電子工業,383000.0,4.01,383000.0,0.0,持平
2317,鴻海精密工業,2004000.0,3.91,2004000.0,0.0,持平
2327,國巨,192000.0,0.43,192000.0,0.0,持平
2330,台灣積體電路製造,563000.0,9.34,563000.0,0.0,持平
2344,華邦電子,2311000.0,2.11,2311000.0,0.0,持平
2345,智邦科技,201000.0,2.47,201000.0,0.0,持平
2360,致茂電子,164000.0,1.51,164000.0,0.0,持平
2368,金像電子（股）公司,365000.0,2.73,365000.0,0.0,持平
2376,技嘉科技,323000.0,0.65,323000.0,0.0,持平
2379,瑞昱半導體,236000.0,1.0,236000.0,0.0,持平
2382,廣達電腦,967000.0,2.43,967000.0,0.0,持平
2383,台光電子材料,123000.0,2.29,123000.0,0.0,持平
2408,南亞科技,764000.0,1.83,764000.0,0.0,持平
2449,京元電子,559000.0,1.49,559000.0,0.0,持平
2454,聯發科技,209000.0,3.4,209000.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,富邦金融控股,1989575.0,1.66,1989575.0,0.0,持平
2884,玉山金融控股,5387622.0,1.61,5387622.0,0.0,持平
2891,中國信託金融控股,5270000.0,2.41,5270000.0,0.0,持平
3017,奇鋐科技,194000.0,2.77,194000.0,0.0,持平
3036,文曄科技,1043000.0,1.55,1043000.0,0.0,持平
3044,健鼎科技,411000.0,1.36,411000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1420000.0,1.62,1420000.0,0.0,持平
3264,欣銓科技,936000.0,1.32,936000.0,0.0,持平
3293,鈊象電子,160000.0,0.97,160000.0,0.0,持平
3443,創意電子,48000.0,1.06,48000.0,0.0,持平
3526,凡甲科技,313000.0,0.79,313000.0,0.0,持平
3653,健策精密工業,64000.0,1.89,64000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,177336.0,2.16,177336.0,0.0,持平
4749,新應材,55000.0,0.4,55000.0,0.0,持平
4915,致伸科技,1162000.0,0.83,1162000.0,0.0,持平
5234,達興材料,333000.0,1.12,333000.0,0.0,持平
5434,崇越科技,285000.0,0.8,285000.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,175450.0,0.68,175450.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6223,旺矽科技,69000.0,1.7,69000.0,0.0,持平
6274,台燿科技,327000.0,1.54,327000.0,0.0,持平
6442,光紅建聖,71000.0,1.24,71000.0,0.0,持平
6510,中華精測科技,25000.0,0.87,25000.0,0.0,持平
6515,穎崴科技,37000.0,1.6,37000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,南俊國際,209000.0,0.75,209000.0,0.0,持平
6669,緯穎科技服務,74000.0,2.41,74000.0,0.0,持平
6805,富世達,107000.0,1.49,107000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
7769,鴻勁精密,83000.0,2.93,83000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,256000.0,2.22,256000.0,0.0,持平
8299,群聯電子,87000.0,1.4,87000.0,0.0,持平
8996,高力熱處理工業,159000.0,1.31,159000.0,0.0,持平
