股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1477,聚陽實業,369000.0,0.48,369000.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,華城電機,72000.0,0.36,72000.0,0.0,持平
1590,已清倉,0.0,,0.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,82000.0,2.37,82000.0,0.0,持平
2308,台達電子工業,459000.0,5.72,459000.0,0.0,持平
2317,鴻海精密工業,1905000.0,2.69,1905000.0,0.0,持平
2327,已清倉,0.0,,0.0,0.0,持平
2330,台灣積體電路製造,607000.0,7.96,607000.0,0.0,持平
2344,華邦電子,2892000.0,2.24,2892000.0,0.0,持平
2345,智邦科技,208000.0,3.22,208000.0,0.0,持平
2360,致茂電子,228000.0,2.98,228000.0,0.0,持平
2368,金像電子（股）公司,299000.0,2.47,299000.0,0.0,持平
2376,技嘉科技,225000.0,0.43,225000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,1445000.0,2.79,1445000.0,0.0,持平
2383,台光電子材料,134000.0,3.81,134000.0,0.0,持平
2408,南亞科技,1510000.0,2.98,1510000.0,0.0,持平
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,188000.0,3.7,188000.0,0.0,持平
2548,華固建設,470000.0,0.34,470000.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,已清倉,0.0,,0.0,0.0,持平
2884,玉山金融控股,1833622.0,0.34,1833622.0,0.0,持平
2891,中國信託金融控股,2614000.0,0.83,2614000.0,0.0,持平
3017,奇鋐科技,184000.0,2.72,184000.0,0.0,持平
3036,文曄科技,693000.0,1.09,693000.0,0.0,持平
3037,欣興電子,240000.0,1.22,240000.0,0.0,持平
3044,健鼎科技,253000.0,0.75,253000.0,0.0,持平
3081,聯亞光電工業,65000.0,1.11,65000.0,0.0,持平
3189,景碩科技,280000.0,0.84,280000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1127000.0,0.9,1127000.0,0.0,持平
3264,欣銓科技,158000.0,0.21,158000.0,0.0,持平
3293,鈊象電子,129000.0,0.54,129000.0,0.0,持平
3443,創意電子,50000.0,1.47,50000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3533,嘉澤端子工業,54000.0,0.76,54000.0,0.0,持平
3653,健策精密工業,66000.0,1.28,66000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,130336.0,1.69,130336.0,0.0,持平
3711,日月光投資控股,536000.0,1.7,536000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4915,致伸科技,547000.0,0.22,547000.0,0.0,持平
5234,已清倉,0.0,,0.0,0.0,持平
5274,信驊科技,23000.0,2.37,23000.0,0.0,持平
5434,崇越科技,54000.0,0.13,54000.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,92450.0,0.3,92450.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6223,旺矽科技,71000.0,2.58,71000.0,0.0,持平
6274,台燿科技,222000.0,1.86,222000.0,0.0,持平
6442,光紅建聖,71000.0,0.76,71000.0,0.0,持平
6510,已清倉,0.0,,0.0,0.0,持平
6515,穎崴科技,37000.0,2.25,37000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,南俊國際,260000.0,1.0,260000.0,0.0,持平
6669,緯穎科技服務,83000.0,2.61,83000.0,0.0,持平
6805,富世達,148000.0,1.52,148000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,224000.0,0.93,224000.0,0.0,持平
7769,鴻勁精密,86000.0,3.76,86000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,268000.0,2.26,268000.0,0.0,持平
8299,群聯電子,150000.0,2.5,150000.0,0.0,持平
8996,高力熱處理工業,203000.0,1.25,203000.0,0.0,持平
