股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1303,南亞塑膠工業,2416000.0,2.28,2416000.0,0.0,持平
1477,已清倉,0.0,,0.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,已清倉,0.0,,0.0,0.0,持平
1590,已清倉,0.0,,0.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,91000.0,5.52,91000.0,0.0,持平
2308,台達電子工業,404000.0,3.74,404000.0,0.0,持平
2317,鴻海精密工業,1569000.0,2.12,1569000.0,0.0,持平
2327,國巨,345000.0,1.01,345000.0,0.0,持平
2330,台灣積體電路製造,663000.0,8.04,663000.0,0.0,持平
2344,華邦電子,1153000.0,1.06,1153000.0,0.0,持平
2345,智邦科技,147000.0,1.62,147000.0,0.0,持平
2360,致茂電子,148000.0,1.53,148000.0,0.0,持平
2368,金像電子（股）公司,393000.0,1.86,393000.0,0.0,持平
2376,技嘉科技,694000.0,1.24,694000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,987000.0,1.58,987000.0,0.0,持平
2383,台光電子材料,152000.0,4.1,152000.0,0.0,持平
2408,南亞科技,1039000.0,2.66,1039000.0,0.0,持平
2449,已清倉,0.0,,0.0,0.0,持平
2454,聯發科技,279000.0,5.63,279000.0,0.0,持平
2548,已清倉,0.0,,0.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,已清倉,0.0,,0.0,0.0,持平
2884,玉山金融控股,4362622.0,0.84,4362622.0,0.0,持平
2891,中國信託金融控股,3711000.0,1.26,3711000.0,0.0,持平
3008,大立光電,36000.0,0.81,36000.0,0.0,持平
3017,奇鋐科技,134000.0,1.89,134000.0,0.0,持平
3026,禾伸堂企業,134000.0,0.4,134000.0,0.0,持平
3036,文曄科技,1147000.0,1.34,1147000.0,0.0,持平
3037,欣興電子,563000.0,2.85,563000.0,0.0,持平
3044,健鼎科技,345000.0,0.71,345000.0,0.0,持平
3081,聯亞光電工業,237600.0,3.07,237600.0,0.0,持平
3189,景碩科技,185000.0,0.79,185000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1041000.0,1.02,1041000.0,0.0,持平
3264,欣銓科技,650000.0,0.74,650000.0,0.0,持平
3293,鈊象電子,252000.0,1.02,252000.0,0.0,持平
3443,創意電子,59000.0,1.36,59000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3529,力旺電子,65000.0,0.94,65000.0,0.0,持平
3533,嘉澤端子工業,13000.0,0.13,13000.0,0.0,持平
3653,健策精密工業,69000.0,1.45,69000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,32336.0,0.36,32336.0,0.0,持平
3711,日月光投資控股,400000.0,1.28,400000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4915,已清倉,0.0,,0.0,0.0,持平
4958,臻鼎科技控股,335000.0,0.8,335000.0,0.0,持平
5234,已清倉,0.0,,0.0,0.0,持平
5274,信驊科技,18300.0,1.54,18300.0,0.0,持平
5434,已清倉,0.0,,0.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,3124500.0,1.26,312450.0,2812050.0,加碼
6121,已清倉,0.0,,0.0,0.0,持平
6213,聯茂電子,482000.0,1.05,482000.0,0.0,持平
6223,旺矽科技,76000.0,2.41,76000.0,0.0,持平
6274,台燿科技,187000.0,1.39,187000.0,0.0,持平
6442,光紅建聖,38000.0,0.28,38000.0,0.0,持平
6510,已清倉,0.0,,0.0,0.0,持平
6515,穎崴科技,55000.0,1.92,55000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,已清倉,0.0,,0.0,0.0,持平
6669,緯穎科技服務,52000.0,1.59,52000.0,0.0,持平
6805,富世達,54000.0,0.48,54000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,182000.0,0.57,182000.0,0.0,持平
7769,鴻勁精密,73000.0,2.34,73000.0,0.0,持平
8046,南亞電路板,203000.0,1.17,203000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,139000.0,0.76,139000.0,0.0,持平
8299,群聯電子,218000.0,2.27,218000.0,0.0,持平
8996,高力熱處理工業,181000.0,0.99,181000.0,0.0,持平
