股票代號,股票名稱,股數,權重(%),股數_old,股數變化,狀態
1477,聚陽實業,369000.0,0.82,369000.0,0.0,持平
1504,已清倉,0.0,,0.0,0.0,持平
1519,華城電機,75000.0,0.56,75000.0,0.0,持平
1590,亞德客國際集團,91000.0,0.73,91000.0,0.0,持平
2027,已清倉,0.0,,0.0,0.0,持平
2059,川湖科技,82000.0,2.33,82000.0,0.0,持平
2308,台達電子工業,306000.0,3.6,306000.0,0.0,持平
2317,鴻海精密工業,1905000.0,3.12,1905000.0,0.0,持平
2327,已清倉,0.0,,0.0,0.0,持平
2330,台灣積體電路製造,583000.0,8.81,583000.0,0.0,持平
2344,華邦電子,1391000.0,1.25,1391000.0,0.0,持平
2345,智邦科技,208000.0,2.72,208000.0,0.0,持平
2360,致茂電子,169000.0,2.15,169000.0,0.0,持平
2368,金像電子（股）公司,299000.0,2.4,299000.0,0.0,持平
2376,技嘉科技,615000.0,1.19,615000.0,0.0,持平
2379,已清倉,0.0,,0.0,0.0,持平
2382,廣達電腦,1213000.0,2.84,1213000.0,0.0,持平
2383,台光電子材料,85000.0,1.98,85000.0,0.0,持平
2408,南亞科技,1510000.0,2.81,1510000.0,0.0,持平
2449,京元電子,232000.0,0.55,232000.0,0.0,持平
2454,聯發科技,156000.0,2.12,156000.0,0.0,持平
2548,華固建設,470000.0,0.46,470000.0,0.0,持平
2723,已清倉,0.0,,0.0,0.0,持平
2881,富邦金融控股,2057575.0,1.49,2057575.0,0.0,持平
2884,玉山金融控股,5569622.0,1.45,5569622.0,0.0,持平
2891,中國信託金融控股,5447000.0,2.34,5447000.0,0.0,持平
3017,奇鋐科技,176000.0,2.93,176000.0,0.0,持平
3036,文曄科技,693000.0,1.4,693000.0,0.0,持平
3044,健鼎科技,253000.0,0.75,253000.0,0.0,持平
3211,已清倉,0.0,,0.0,0.0,持平
3231,緯創資通,1470000.0,1.54,1470000.0,0.0,持平
3264,欣銓科技,969000.0,1.17,969000.0,0.0,持平
3293,鈊象電子,227000.0,1.38,227000.0,0.0,持平
3443,創意電子,50000.0,1.08,50000.0,0.0,持平
3526,已清倉,0.0,,0.0,0.0,持平
3533,嘉澤端子工業,54000.0,0.9,54000.0,0.0,持平
3653,健策精密工業,66000.0,2.12,66000.0,0.0,持平
3661,已清倉,0.0,,0.0,0.0,持平
3665,貿聯控股（BizLink Holding In,130336.0,1.93,130336.0,0.0,持平
3711,日月光投資控股,536000.0,1.48,536000.0,0.0,持平
4749,已清倉,0.0,,0.0,0.0,持平
4915,致伸科技,1202000.0,0.72,1202000.0,0.0,持平
5234,達興材料,344000.0,1.02,344000.0,0.0,持平
5274,信驊科技,25000.0,2.39,25000.0,0.0,持平
5434,崇越科技,294000.0,0.79,294000.0,0.0,持平
5439,已清倉,0.0,,0.0,0.0,持平
5904,寶雅國際,181450.0,0.78,181450.0,0.0,持平
6121,已清倉,0.0,,0.0,0.0,持平
6223,旺矽科技,71000.0,2.2,71000.0,0.0,持平
6274,台燿科技,338000.0,1.52,338000.0,0.0,持平
6442,光紅建聖,71000.0,1.1,71000.0,0.0,持平
6510,中華精測科技,11000.0,0.31,11000.0,0.0,持平
6515,穎崴科技,37000.0,2.44,37000.0,0.0,持平
6561,已清倉,0.0,,0.0,0.0,持平
6584,南俊國際,471000.0,2.02,471000.0,0.0,持平
6669,緯穎科技服務,104000.0,3.17,104000.0,0.0,持平
6805,富世達,111000.0,1.73,111000.0,0.0,持平
6811,已清倉,0.0,,0.0,0.0,持平
6831,邁科科技,314000.0,0.87,314000.0,0.0,持平
7769,鴻勁精密,86000.0,2.84,86000.0,0.0,持平
8114,已清倉,0.0,,0.0,0.0,持平
8210,勤誠興業,368000.0,2.75,368000.0,0.0,持平
8299,群聯電子,110000.0,1.65,110000.0,0.0,持平
8996,高力熱處理工業,165000.0,1.13,165000.0,0.0,持平
